Commercial,Industrial,Residential,Transportation
13255.06367,10588.1059,29431.61545,74323.87209
13943.51418,10678.52253,28528.44316,84610.24994
14492.0728,10737.62788,28614.00502,87565.49483
14793.43755,10734.94658,27683.60532,99137.01701
14598.80475,10511.0813,29839.80674,129700.5195
14236.37937,10213.80654,29466.44595,167067.8673
3161.759743,9714.855692,32875.61128,188929.2315
2989.119928,9600.404559,35729.63969,148458.4727
2894.312096,9812.921885,33514.12386,88162.9546
2783.927679,9993.235698,32346.06975,65472.65508
2668.916968,9959.686732,31405.56045,49772.95313
2559.584566,9720.638589,27284.24268,41295.35511
2526.524962,9490.267907,20731.19107,31049.35066
2586.666134,9451.306845,13803.26485,21707.34415
2602.624163,9331.850303,9215.754304,16648.89463
2620.057713,9305.187341,6456.159093,12766.33127
2719.389793,9306.839074,5775.476466,13043.7634
2879.209679,9375.717852,7531.087504,11985.91898
3028.743977,9452.624595,11685.2571,19120.8898
7063.320994,9340.700425,23429.43748,27113.7113
8114.98278,9508.180136,27864.51096,48764.19255
8934.074569,9801.447643,29155.46894,55403.93637
10076.52187,10191.13123,26239.94989,53775.18304
11160.76585,10299.85424,26703.01752,60457.49116
11904.46131,10373.63343,27730.6375,73052.99439
12537.16337,10483.62043,26737.35162,83264.2357
13043.91082,10574.03731,26783.90156,86418.30511
13406.81661,10611.25246,25781.7758,98301.53698
13355.8841,10455.38523,27984.00419,129368.334
13071.62357,10207.51154,27599.51452,167439.9035
3178.729638,9739.760262,30962.60534,189931.1994
3000.553088,9619.52698,33921.42894,149048.671
2904.600278,9841.497775,31929.76243,88467.18598
2789.486026,10011.71124,30964.22525,65599.28635
2673.249272,9983.274877,30152.62783,49843.9415
2560.580261,9745.297005,26235.95371,41321.5099
2522.740237,9501.148658,19883.78848,31017.56247
2538.26996,9318.381275,13578.66535,21349.71261
2557.280535,9200.072676,9033.212611,16387.54897
2583.023392,9210.940319,6329.930874,12611.93575
2689.072792,9244.973959,5680.655049,12926.01367
2857.266383,9345.041909,7445.480651,11911.73029
3006.446945,9423.387022,11555.66046,18992.58455
6990.27442,9319.573974,23212.47334,26927.08805
8013.915863,9469.180216,27623.89089,48398.3157
8976.687859,9798.087924,29047.13364,55187.26917
10304.39032,10224.04644,26270.68246,53747.36291
11513.09453,10356.20537,26938.50791,60594.42519
12416.08578,10480.70508,28244.24076,73548.95622
13210.11478,10631.50712,27505.82198,84124.59366
13896.21953,10785.06859,27859.54829,87852.53205
14406.45065,10893.93081,27163.77484,100577.3767
14455.10239,10773.05319,29678.5189,132833.5678
14206.32219,10507.96525,29472.57431,171717.1428
3246.687329,10022.90984,33018.37036,194346.3024
3054.609019,9891.065369,35996.84892,152134.1421
2947.239888,10088.61478,33765.12395,90116.67232
2832.545054,10268.1508,32597.58608,66830.40562
2716.414969,10254.70329,31572.18523,50798.19888
2607.241251,10022.73093,27296.84661,42176.13542
2567.081865,9765.039066,20650.73044,31626.27253
2564.819351,9500.687825,14392.40677,21595.91335
2577.669136,9363.421646,9749.740715,16541.21524
2601.664966,9359.832977,6919.941025,12712.09218
2708.542776,9396.85053,6214.649495,13043.05971
2872.307918,9484.327896,7952.259619,12003.99178
3018.496165,9548.548663,12112.91004,19171.87473
7410.777682,9447.165501,24019.67975,27304.931
8691.383875,9614.086029,28752.95534,49083.53425
10148.97736,9974.817068,30550.42012,56049.19971
11865.40672,10454.18114,28078.5107,54857.4066
13376.36099,10625.12028,29229.35163,62078.52625
14477.16593,10791.04584,30714.38143,75690.90415
15483.2783,10959.16589,30099.66228,86845.3485
16326.03958,11108.3853,30513.09126,90719.56531
16883.07926,11168.06738,29781.62324,103514.5313
16860.69462,10989.79929,32323.49349,136123.9451
16522.92106,10698.54296,32130.62906,175686.7777
3319.951289,10189.53002,35813.69825,198757.505
3142.396981,10112.08802,38898.73121,156545.2451
3039.156293,10354.51676,36567.10772,93004.80002
2919.338967,10550.90054,35315.01778,68970.7991
2796.700192,10535.52183,34322.10001,52385.6175
2692.336257,10323.03511,29926.78242,43595.6565
2659.526509,10082.44368,22899.96691,32772.23312
2663.492261,9876.198186,16071.71969,22474.97121
2681.769838,9743.15186,11139.32868,17225.98996
2703.941022,9736.294233,8089.342438,13233.05832
2808.186761,9740.656993,7241.335723,13530.95952
2972.775697,9799.454492,8930.21772,12430.5411
3120.69213,9842.741725,13152.2703,19830.24725
8140.990956,9685.399145,25389.22483,28112.3827
9610.338151,9834.890327,30239.54294,50345.71935
11394.59286,10172.14232,32170.67317,57263.26399
13308.1565,10621.78191,29775.12322,55833.66082
14913.23963,10721.47783,30960.35527,62775.2207
16067.26147,10817.29918,32318.24174,76265.24434
17057.56988,10881.43081,31504.31926,86830.84504
17871.19989,10961.47309,31804.19597,90175.78092
18351.96065,10970.13152,30954.55411,102366.0521
18202.75651,10750.75231,33383.61968,134182.0926
17745.73934,10414.78102,33062.1592,172531.5594
3256.24488,9826.81397,36481.54046,193778.7613
3083.423338,9726.048491,39343.84706,152292.6925
2974.681914,9918.232762,36860.90102,89998.29898
2860.406054,10108.45529,35581.04916,66837.58358
2744.859624,10115.41351,34613.94275,50841.83695
2635.364095,9903.027095,30232.5154,42213.32444
2593.992888,9544.246566,23247.26576,32912.53038
2848.901437,8185.602908,17228.97409,37426.14702
2909.870116,8296.114965,11198.19761,23599.08958
2985.446119,8147.74374,9404.302088,19941.80942
3103.411644,8039.453287,8284.205697,17047.90876
3274.378068,8072.528961,7249.192733,12224.20626
3394.956124,7987.375446,9494.747608,14059.24502
9148.909491,7792.216444,15452.32904,8830.078409
10161.43025,7502.193813,27408.28483,15353.94471
11533.83312,7431.923734,34863.83362,28705.48077
12861.99795,7412.79975,42695.62839,49605.36949
14379.70947,7442.905379,45301.38556,69108.66966
15564.54928,7542.216254,44487.36672,89474.54604
16333.28655,7546.48385,43459.57046,110607.0517
17028.58673,7591.226604,44071.71011,115735.3977
17417.10882,7643.24354,43165.64489,118806.5086
17368.56511,7663.441044,41490.11032,125308.7653
16968.17896,7620.313011,39600.73683,135447.7051
3229.755227,7425.636489,43055.86652,125972.4129
3136.648224,7427.010604,44132.7929,141193.1364
3100.031953,7580.469361,44067.34193,141693.3697
3074.897876,7804.49761,40685.14996,123523.7942
2966.587561,7859.155035,39432.47301,103446.3481
2854.984427,7940.308646,36633.0429,89684.43394
2817.881523,8232.05208,27983.29199,65846.56556
2811.302614,8220.238592,20238.34962,40987.49133
2859.647786,8405.830897,13624.63817,23508.83492
2956.566273,8296.304335,9894.079233,19961.36107
3076.153122,8189.538176,8120.696253,17042.19368
3232.290346,8164.380938,7289.521447,12097.4557
3360.722347,8051.820089,8552.989204,13979.16968
8347.497177,7875.338694,13193.60041,9002.05881
9180.180525,7671.053706,23761.14442,15819.33058
10415.16962,7677.074332,29599.10289,29812.76788
11369.58817,7598.694477,38943.16005,51004.34627
12682.92998,7649.092984,41376.32242,70793.61465
13736.89391,7781.394535,41635.34726,91989.24582
14569.26827,7765.881602,42520.88556,113478.9786
15250.86741,7880.850551,38450.32499,119997.4579
15591.05117,7953.718164,36594.76246,123512.822
15422.47129,7907.388653,40275.38398,129025.1016
15017.17367,7850.532147,40609.44278,138889.916
3262.337993,7713.705756,40695.63816,129641.892
3172.250082,7724.04668,39337.585,145549.2857
3130.435025,7861.43988,38748.23914,145834.4656
3081.030522,8032.836568,38899.06252,126165.3261
2976.992402,8097.715874,36170.52356,105667.7936
2834.910426,8129.331004,34302.51553,90515.69962
2772.878488,8454.501818,23734.89847,64595.02477
2572.750729,9620.153035,15828.06625,25077.25291
2572.715549,9578.949715,11404.81784,16527.74029
2600.477723,9597.461136,8554.94683,12676.1362
2714.059312,9647.959562,7289.226688,13045.81019
2900.126919,9796.235539,7853.17186,12093.8417
3085.046728,9974.179394,9440.383805,19722.38081
8177.16886,9822.509532,21046.34997,28300.34997
9615.628679,9943.617503,25768.85592,50567.35303
11289.39106,10287.06629,26986.41278,57609.41724
12878.00527,10622.08638,28145.62005,55473.60158
14442.78377,10795.50364,29098.17664,62604.86306
15643.8968,10949.54918,29487.06073,76287.76054
16648.80743,11085.60467,28261.31335,87225.99766
17374.0291,11173.98223,28393.24969,90610.34882
17752.54852,11198.23945,28275.81183,102771.3334
17632.79005,11039.25684,30324.52391,135176.6148
17056.91781,10757.08575,30748.43974,174464.7395
3275.330669,10370.03646,31807.24776,200150.8778
3135.654904,10419.02896,32869.5789,159454.0695
3011.476459,10609.66667,34324.58618,93985.75916
2873.207798,10747.12383,34162.88849,69222.11514
2736.051125,10659.76941,33544.43706,52291.12213
2608.801596,10366.25784,30144.89362,42934.89741
2566.833674,10092.52735,23879.60355,32114.03062
2597.584179,9956.893157,16121.30179,22120.92854
2615.657177,9845.517522,11475.08968,16910.9882
2639.957082,9843.938034,8596.471068,12949.25359
2750.987276,9870.600572,7303.252206,13291.52305
2928.233443,9971.481801,7886.015785,12261.75186
3111.512758,10118.76589,9500.502903,19922.68618
8210.418605,9938.039339,21202.0646,28541.49935
9731.9499,10065.87366,26105.78157,51109.69415
11444.61404,10391.66545,27319.91743,58183.18766
13077.9395,10714.96803,28525.1758,56018.9436
14674.41788,10860.04352,29538.96512,63119.01699
15909.52509,11028.82877,29928.42873,77013.20565
16915.40144,11137.39149,28641.54249,87840.28582
17638.52097,11192.46086,28728.82199,90978.23042
17970.54887,11156.31089,28515.38055,102677.0465
17806.53844,10954.44298,30488.59511,134466.3629
17177.74084,10607.21047,30809.055,172404.2457
3216.936704,10165.18867,31728.72021,196261.9687
3067.069816,10178.74177,32627.13631,155542.9598
2937.652889,10336.05527,33926.89684,91415.68667
2809.410762,10487.81687,33740.17853,67494.85003
2688.140944,10455.88208,33214.84969,51243.91689
2579.335823,10230.23786,30055.34147,42340.92432
2553.397893,10002.99537,23931.7401,31839.60734
2593.902345,9901.806083,16275.21294,22024.06486
2610.460816,9781.580934,11657.69685,16828.09463
2629.897772,9758.282152,8749.714092,12858.58637
2724.848987,9718.777202,7392.244518,13121.34346
2859.579145,9660.880983,7837.671588,11919.25658
2977.721668,9578.622862,9173.451349,18974.5673
6983.567537,9245.483261,20088.28258,26778.88294
7742.261976,9405.831147,24668.37133,47825.33077
8968.921102,9841.515114,26077.94679,54852.18056
10285.663,10281.94568,27586.00466,53403.88976
11660.81956,10515.19273,28777.88175,60684.43568
12625.78413,10745.32707,29278.60129,74502.927
13519.52432,10843.55373,28043.5538,84977.46029
14031.87616,10921.13521,28118.44157,88191.80771
14265.96517,10912.78232,27936.37418,99680.63752
14151.83514,10751.37478,29922.72224,130914.3606
13717.0019,10455.8258,30378.59686,168421.2487
3129.61021,9996.652427,31305.63991,191341.0788
2969.581042,9943.591851,32072.74996,150807.5086
2846.556709,10080.95744,33392.3703,88591.67643
2727.151112,10213.52763,33287.44207,65565.22241
2603.291575,10164.49334,32671.80078,49674.9488
2530.995614,10058.49965,29915.27022,41557.48618
2529.247041,9923.133953,24099.89283,31531.89242
2573.440703,9864.382267,16407.20317,21837.82237
2595.307762,9762.585485,11859.95329,16732.0286
2622.249369,9765.20422,8976.703922,12814.91207
2734.298771,9789.522829,7655.744098,13173.89865
2911.446146,9882.177244,8201.133181,12144.20149
3094.795037,10038.99458,9773.894627,19800.91828
8449.243778,9901.174472,21546.93223,28524.98498
10119.78818,10082.14298,26518.11078,51227.65605
12022.69582,10457.58002,27876.57458,58460.795
13758.95603,10821.60698,29178.23951,56417.21241
15417.59119,10995.52732,30241.07663,63695.36054
16683.40667,11157.5321,30577.2523,77597.00218
17715.02812,11233.90709,29215.80196,88305.48939
18424.64837,11276.47868,29241.89858,91390.5678
18799.11699,11251.00193,29082.80004,103298.8868
18658.26301,11046.794,31121.75348,135414.7691
18112.61294,10723.63846,31589.72443,173944.2895
3254.987681,10298.28009,32682.48945,198409.7457
3119.018118,10356.19428,33824.04606,158251.6762
2990.502175,10524.46297,35221.40913,93171.33845
2862.773865,10674.90803,35069.79479,68763.38368
2738.77925,10636.25427,34427.72355,52176.55787
2616.891796,10375.24797,31031.27303,42944.4745
2578.151762,10119.82676,24747.76565,32142.69439
2626.067639,10049.18333,16830.55644,22272.63075
2641.011197,9925.610603,12122.37097,17007.62035
2661.175591,9913.048781,9162.125141,13003.42599
2772.12611,9935.042124,7777.917184,13341.61148
2948.338752,10022.95332,8288.504063,12310.01389
3120.705695,10139.23435,9838.07064,19972.83155
8429.881957,9930.923444,21511.53494,28504.82623
10059.87211,10102.08394,26368.41245,51105.96034
11940.55319,10470.27001,27668.33695,58262.54495
13657.53564,10824.52389,28938.90328,56151.83735
15350.94807,11013.04793,30063.20746,63496.02178
16642.90119,11192.68316,30470.12426,77518.65507
17695.88024,11295.66696,29219.62003,88450.17765
18470.90115,11357.3779,29402.32918,91761.8864
18857.85421,11344.73359,29319.26452,103789.5198
18691.02626,11156.51069,31421.77184,136245.2022
18135.48153,10830.71763,31931.29882,175261.9149
3272.521853,10384.95068,32973.66035,199896.0199
3129.856359,10410.10603,33995.22941,158863.8314
2998.649512,10555.26093,35324.85007,93333.70696
2865.736605,10684.06624,35106.72046,68840.9679
2747.993021,10663.83295,34501.82173,52348.79745
2643.611232,10452.09504,31236.67569,43356.85548
2626.66856,10134.62106,25244.34114,33909.77109
2860.782318,8589.077756,20748.79028,38255.24879
2934.533244,8664.096107,14275.25495,24109.84912
3035.737036,8548.300044,10462.76646,20495.40596
3170.687164,8450.276381,8635.286842,17552.78779
3341.981588,8440.590589,7790.224876,12489.32903
3480.153864,8340.404957,9160.46063,14469.47505
9801.281784,8127.662521,13959.58801,9274.543804
11027.75611,7895.192497,24758.71479,16232.04985
12808.58898,7899.233576,30823.12484,30588.82688
14235.77498,7849.760405,40560.51554,52489.49637
15871.40017,7904.202341,43119.71592,72766.02546
17212.62485,8013.779611,43212.29182,94233.82802
18106.89847,8007.324482,44121.84027,116337.3789
19069.28278,8109.93619,39900.04127,122702.6766
19461.70195,8131.308513,37925.33725,125599.4573
19118.62045,8016.109832,41473.35375,130198.6779
18425.28778,7897.201553,41694.71423,139334.2545
3264.956091,7712.730252,41727.37685,129764.0473
3196.142234,7744.725431,40672.13845,146493.5289
3140.268969,7837.333172,39919.0018,146058.5308
3088.620877,7996.729158,39926.15197,126249.2851
2995.661316,8097.181511,37233.02821,106174.322
2878.071791,8197.774868,35598.70618,91766.35203
2848.445648,8485.895988,25261.42378,67464.10818
2858.793719,8350.767452,20358.47611,41621.74486
2909.242258,8499.198629,14136.10084,23782.87065
3009.471434,8386.757787,10371.88256,20215.41219
3139.242185,8289.879011,8554.79087,17304.37167
3305.620668,8271.760027,7664.95831,12275.77402
3443.031894,8162.452814,8955.067765,14222.26318
8651.17199,7949.854343,13673.93607,9143.326628
9468.805045,7692.177072,24298.21807,15951.57766
10691.67524,7675.734266,29988.53852,29930.37632
11664.40652,7578.531665,39294.53515,51054.74635
12961.10165,7613.16043,41535.06321,70608.3095
14020.83224,7744.069367,41717.8755,91626.85767
14854.7141,7745.447991,42595.04742,113199.0212
15552.309,7895.011609,38565.28804,119949.8365
15851.85255,7963.282173,36668.22722,123415.3626
15644.38186,7911.190061,40328.27014,128931.5193
15190.20723,7847.821143,40579.9283,138855.8849
3271.908227,7709.8786,40585.39988,129740.3332
3181.005001,7702.700969,39239.37322,145635.2592
3137.307624,7835.262365,38658.81346,145895.0585
3086.647287,7998.279964,38849.14373,126146.4273
2986.89523,8063.150573,36219.36713,105831.1594
2853.067097,8107.562524,34502.3941,90934.05169
2797.262418,8452.136241,23969.46978,65145.4524
2595.693621,9640.823068,16075.82174,25219.09275
2604.645801,9639.017781,11606.54833,16673.32375
2637.887633,9685.20417,8737.073245,12797.05552
2756.790921,9748.862544,7456.620546,13195.15704
2949.467963,9905.282461,8040.938186,12225.10989
3146.976592,10109.60885,9629.781514,19990.17645
8307.012988,9959.232963,21473.45352,28757.93759
9721.846792,10047.17345,26186.67991,51327.07053
11381.88278,10342.17389,27092.56192,58184.27831
12939.39602,10613.8458,28043.70652,55650.99142
14415.35226,10742.31206,28819.22446,62543.7291
15480.2089,10850.54772,29068.84938,75902.01114
16325.37389,10925.75569,27680.11453,86360.58121
16987.66227,10980.23579,27706.85736,89435.9865
17271.04426,10988.87265,27524.09208,101249.0354
17015.69234,10834.64314,29479.70967,133064.7673
16420.27056,10583.4326,29945.71428,172121.5138
3227.028587,10203.82337,30947.66458,197346.5394
3093.279508,10232.39917,32020.79418,157114.3427
2968.464774,10390.04234,33431.5193,92467.46074
2825.811104,10474.40203,33301.31358,67862.49886
2696.37826,10396.2571,32703.0341,51349.67539
2572.041398,10100.77097,29356.89725,42141.25414
2531.092043,9832.389763,23189.24424,31500.11093
2579.072468,9781.863031,15491.05948,21847.91732
2601.507675,9696.521786,10969.67165,16731.09189
2631.692736,9723.948842,8148.101217,12834.6067
2748.617404,9771.536881,6921.478129,13210.05356
2933.975965,9899.189281,7542.483515,12213.17016
3126.512261,10078.40011,9167.704657,19931.24437
7877.71705,9935.884651,20882.05906,28639.07176
9206.69812,10002.83289,25624.73515,50995.07674
10718.71613,10279.53783,26460.64202,57760.70146
12228.49161,10556.17409,27332.41186,55337.25838
13662.57346,10677.80905,27994.83156,62198.17478
14751.47081,10798.27983,28258.89907,75601.74533
15578.98116,10900.27703,26949.19889,86320.21038
16209.28689,10967.37704,26918.55364,89540.4085
